"miRNA"	"X07a10aa5.fb68.4d78.b02c.f1456e297f4f.mirbase21.isoforms.quantification.txt"	"X182d6150.e189.4b73.b782.f7d7ccb2fcc8.mirbase21.isoforms.quantification.txt"	"X1fb66ad0.dc12.45de.83fd.709208db8dce.mirbase21.isoforms.quantification.txt"	"X2ab22567.023f.4e2b.80a5.00c7d58f4716.mirbase21.isoforms.quantification.txt"	"X2dfc2f5f.3400.4f0d.be2e.25f646d08958.mirbase21.isoforms.quantification.txt"	"X32100d21.e578.43a9.9e7e.0a59069fd6bf.mirbase21.isoforms.quantification.txt"	"X3829e826.bcd8.44b6.929a.ee890c94d6cd.mirbase21.isoforms.quantification.txt"	"X38d93245.1ccd.40b9.8fcf.5d5cb342b704.mirbase21.isoforms.quantification.txt"	"X40a39e83.23c6.4240.a1a0.ddf221f23103.mirbase21.isoforms.quantification.txt"	"X4348a153.a786.4cb2.8fec.918acf9f9254.mirbase21.isoforms.quantification.txt"	"X44ad6046.e17a.4655.bb58.3c778930e938.mirbase21.isoforms.quantification.txt"	"X4b31b50d.f2ba.4f7e.a49e.0331ea38674a.mirbase21.isoforms.quantification.txt"	"X4d9fe929.fb0d.4a9f.bd42.922fafef34bc.mirbase21.isoforms.quantification.txt"	"X54a07c50.39fc.486b.8098.c7add372def7.mirbase21.isoforms.quantification.txt"	"X64cf1660.e7e0.4eed.811f.4dae145134ce.mirbase21.isoforms.quantification.txt"	"X66b305e4.c0b4.40ba.a384.3f9eca90358c.mirbase21.isoforms.quantification.txt"	"X6ed4a3e1.7ef1.4174.af0f.45228711ac54.mirbase21.isoforms.quantification.txt"	"X768a3bc8.2d00.443b.8ad7.0a1b42ebc5bd.mirbase21.isoforms.quantification.txt"	"X7888df2c.7336.4256.a863.4a38cf4471c3.mirbase21.isoforms.quantification.txt"	"X78b783b1.c2eb.4b94.9765.b4b8bf3776e0.mirbase21.isoforms.quantification.txt"	"X7aaa0428.ac76.4e4d.96ce.18d131d88812.mirbase21.isoforms.quantification.txt"	"X7b27e34c.764e.4463.a7cc.7b451b70bf8e.mirbase21.isoforms.quantification.txt"	"X812d4342.28b2.4af5.b47e.7897475693bc.mirbase21.isoforms.quantification.txt"	"X88ef0233.d4f6.43ee.aa5f.2bb5089072d5.mirbase21.isoforms.quantification.txt"	"X8ca45577.302c.4993.880b.474a9163cf29.mirbase21.isoforms.quantification.txt"	"X8da3699a.be12.462f.b5e6.06d1b57bff4e.mirbase21.isoforms.quantification.txt"	"X91c07e4a.3521.4f9c.a1ad.ba8c677a7c98.mirbase21.isoforms.quantification.txt"	"X96002921.1f7a.4f47.a399.05e7f04b6b37.mirbase21.isoforms.quantification.txt"	"a4d3c98b.b149.456c.93c8.47d70479ee23.mirbase21.isoforms.quantification.txt"	"a745f847.1d36.4fca.ba69.8c33e91f7168.mirbase21.isoforms.quantification.txt"	"b086a8ee.57ae.47a2.8173.71df4f47b02f.mirbase21.isoforms.quantification.txt"	"b9316b2e.455d.4325.9661.94b05c789aa0.mirbase21.isoforms.quantification.txt"	"c0d51bdd.0b43.4c59.8ef1.7ea059883bf2.mirbase21.isoforms.quantification.txt"	"c8ec24f0.e0a0.4cc2.9f60.c27c32094390.mirbase21.isoforms.quantification.txt"	"ca17208e.35a3.4156.bca7.9e134d872bb8.mirbase21.isoforms.quantification.txt"	"caad916f.d439.4849.a3a5.e29dcd54cd43.mirbase21.isoforms.quantification.txt"	"cd35dff1.a712.4da6.a4e9.f49c09f4d6ed.mirbase21.isoforms.quantification.txt"	"df69dca7.80f1.40a2.b0f2.bdbf123acee6.mirbase21.isoforms.quantification.txt"	"e3950880.413b.4d62.a32a.779538e2ebc3.mirbase21.isoforms.quantification.txt"	"e3bb32f2.5cdd.4fc3.af9c.72cfe24f234d.mirbase21.isoforms.quantification.txt"	"e41e3b77.c931.4d03.bd39.7297965bfc95.mirbase21.isoforms.quantification.txt"	"e4d4d649.3cbb.450f.ae97.d34b21f43435.mirbase21.isoforms.quantification.txt"	"ea00711d.4423.4509.acd0.f3ec943711c1.mirbase21.isoforms.quantification.txt"	"f2809fd4.3e86.4ee2.ae5a.6a56256b95e7.mirbase21.isoforms.quantification.txt"	"fcc2dd9d.37b4.49fd.9d3b.202406b78b69.mirbase21.isoforms.quantification.txt"
"hsa-miR-627-3p"	0.178916	0.203326	0	0.205612	0	0.254392	0	0	0.453834	0	0.340199	0	0.156576	0	0	0.160708	0	0	0	0	0.411999	0	0	0	0.427162	0	0	0.702558	0	0	0.157346	0.15193	0	0.230354	0	0	0.2007	0	0	0	0	0.246769	0.786404	0	0.503456
"hsa-miR-627-5p"	0.536749	0.813304	0.633447	0.616834	0.920732	1.144766	0	1.142921	1.66406	1.4972	1.020596	1.525998	0.469729	0.887566	1.664854	0.482125	2.161536	0.414002	2.479958	0.930898	1.235996	1.804229	0.77618	2.118216	0.854324	1.204384	0.638134	3.161509	0.925759	0.221326	0.629385	0.759649	0.582905	1.61248	0.165984	0.271932	2.2077	0	1.612108	0.272864	0.871527	1.480615	1.179606	0	1.762094
"hsa-miR-628-3p"	0.357832	0.203326	2.692148	0.719641	1.227643	0.763177	0.191582	0.935117	0.605112	2.395521	0.680398	0.508666	0.939457	1.242592	0.332971	0.803542	3.242303	2.208013	0.70856	0.3103	0.823997	2.004699	1.293634	0.706072	3.630876	0.802922	1.276267	1.053837	0.694319	0.221326	0.944078	0.759649	0.728632	0.691063	0.497952	0	0.8028	0.758449	0.537369	1.091456	0.290509	0.740308	1.179606	0	0.503456
"hsa-miR-628-5p"	4.472909	7.116413	5.384296	4.523452	6.445127	3.561497	1.341074	4.675581	3.479399	5.090482	3.742185	4.577992	1.878915	8.165607	3.99565	17.517202	11.618252	3.450021	3.897077	7.602335	4.531984	5.011746	6.209442	6.354648	9.611141	8.832151	14.677063	7.025573	6.480312	7.082428	4.405696	2.278946	3.788883	12.439131	1.991812	3.535114	5.820297	3.033797	5.373691	5.457279	8.134239	6.909539	11.402854	11.210731	5.286283
"hsa-miR-629-3p"	1.96808	2.439913	1.90034	1.850504	4.296751	1.399159	2.490567	1.766331	2.723008	1.946361	2.38139	7.629986	0.782881	1.242592	3.329708	2.410624	6.484605	1.104007	4.959914	1.861796	4.531985	2.004698	2.328541	4.236432	7.902494	18.065766	4.147866	12.99731	7.637512	3.983866	5.192428	0.911579	6.266231	2.994605	2.821731	1.631591	3.010499	1.516898	2.149477	4.638687	2.03356	2.714461	2.359211	1.868455	14.096753
"hsa-miR-629-5p"	36.320028	72.994067	32.780856	57.468412	88.083393	72.12032	47.895536	43.22316	56.578052	45.365182	85.730033	112.923799	53.392507	44.200792	47.947802	40.177066	50.79608	18.492105	57.570442	56.319342	77.249744	35.884098	45.277177	69.901137	56.812528	214.380428	53.922255	303.153463	27.30989	86.317084	60.735676	31.373481	53.627273	66.572391	17.096374	48.947733	75.463157	55.366799	41.377427	91.409425	44.738311	63.666461	65.27151	48.579833	199.871821
"hsa-miR-630"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.270192	0	0	0	0	0	0	0	0	0	0	0	0.23144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-631"	0	0.203326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-632"	0.178916	0.203326	0.158362	0.205612	1.841466	0	0.191582	0.103902	0.151278	0.29944	0	0	0	0	0	0.642832	0	0	0	0.465449	0.411998	0	0.258727	0.706072	0	0	0	0	0.925759	0	0.157346	0.15193	0.291452	0.230354	0.497952	1.35966	0.2007	0.505632	0	0.272864	0.290509	0.246769	0	0	0.251728
"hsa-miR-636"	0	0.203326	0	0.102806	0.306911	0.127196	0	0	0	0	0.680397	0	0	0	0	0.321416	0	0	0	0	0	0.20047	0.258727	0	0	0.802922	0	0	0.23144	0	0.314692	0	0	0.230354	0.165984	0	0	0	0	0	0	0	0	0.311409	0
"hsa-miR-639"	0	0.609978	0	0	0.613822	0.381588	0	0.207804	0.302556	0	0.680397	0	0.156576	0	1.997826	0.160708	0	0	0.35428	0.15515	0.617997	0	0.258727	0	0.427162	2.408767	0.319067	0.351279	0.46288	0	0.472039	0	0	0	0.165984	0.543864	0.8028	2.02253	1.612107	0.545728	0	0.493538	0	0	0.755184
"hsa-miR-641"	0	0	0	0.102806	0	0	0	0.103902	0.151278	0	0	0.254333	0	0	0	0	0	0	0	0.15515	0	0	0.258727	0	0	0	0	0	0	0	0	0.075965	0	0	0	0	0	0	0	0	0	0	0	0	0.251728
"hsa-miR-642a-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.270192	0	0.17714	0	0	0	0	0	0	0	0.319067	0	0	0.221326	0	0.075965	0	0	0	0	0	0	0	0	0	0	0.393202	0	0
"hsa-miR-642a-5p"	1.43133	2.846565	3.642318	2.878561	0.613822	1.526356	0.766329	0.831215	1.210225	7.486003	1.020596	3.306328	1.096034	1.597619	1.664854	0.642833	1.621151	1.794011	8.148432	1.551497	6.179979	7.016444	19.663231	15.533586	2.776552	11.642382	7.657599	0.702558	2.082958	0.663978	3.304272	3.266489	5.829051	0.460709	3.485668	1.359659	1.0035	3.53943	1.612108	3.274368	0.581017	1.233846	4.718423	1.868455	0.755183
"hsa-miR-642b-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160708	0	0	0	0	0	0	0.258727	0	0	0	0	0	0	0	0	0	0	0	0.165984	0	0	0	0	0	0	0	0	0	0
"hsa-miR-643"	0.536749	0	0	0.205612	0.306911	0.127196	0.574746	0.831214	0.453834	0.29944	0.340199	0.254333	0.156576	0.355026	0.998913	0.321416	0	0.276002	0	0.310299	0.411998	0.20047	0.258727	1.412144	0	0.401461	0.319067	1.053836	0	0.221326	0.314693	0.45579	0	0	0.331968	0.271932	0.4014	0	0.537369	0	0	0.740307	0.786404	0	0
"hsa-miR-6501-3p"	0	0	0	0	0.306911	0	0.191582	0	0	0	0.340199	0	0	0	0	0	0	0	0	0.3103	0	0	0	0	0	0	0	0	0	0	0	0.075965	0.145726	0	0	0	0	0	0	0	0	0.246769	0	0.311409	0.251728
"hsa-miR-6501-5p"	0.178916	0	0	0.102806	0	0.127196	0	0	0.302556	0	0	0.508666	0	0.177513	0.332971	0	0.270192	0.138001	0	0.15515	0.205999	0	0	0.706072	0.213581	0.401461	0	0.351279	0.462879	0.221326	0.157346	0	0	0	0	0.271932	0	0.758449	0.537369	0	0	0.493538	0	0	0.251728
"hsa-miR-6502-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246769	0	0	0
"hsa-miR-6502-5p"	0.178916	0.203326	0.475085	0.102806	0.613822	0.127196	0.574746	0.103902	0.605113	0.44916	1.360794	0.508666	0.313152	0.710053	0.332971	0.160708	0.270192	0	0	0.620599	0.205999	0.801879	0.258727	0	0.213581	0.802922	0.638133	0.351279	0.925759	0.885304	0.314692	0.15193	0.437179	0	0	0	0.8028	0	0.537369	0.272864	0.290509	0.987076	0.393202	0.311409	0.755183
"hsa-miR-6503-3p"	0	0.406652	0.316724	0.102806	0.613822	0.127196	0.191582	0	0.302556	0	0.680397	0	0	0	0	0.160708	0	0	0	0.15515	0.205999	0.20047	0.258727	0	0.213581	1.605845	0	0	0.46288	0	0	0.15193	0	0	0	0	0	0.505632	0	0.272864	0	0.246769	0	0	0
"hsa-miR-6503-5p"	0.178916	0.813304	0	0	1.534555	0.127196	0.191582	0.207804	0.453834	0	0.680398	0.762999	0.156576	0.177513	0	0.160708	0.270192	0	0.35428	0.15515	0.411998	0.20047	0	0	0	0	0.319067	0	0.23144	0	0	0.075965	0	0.230354	0.331968	0	0	0.505632	0	0.272864	0.290509	0.246769	0	0	0.251728
"hsa-miR-6504-3p"	0	0.203326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-6505-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-6505-5p"	0	0	0	0	0	0	0	0	0.151278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-6506-3p"	0	0	0	0	0	0	0	0	0.151278	0	0	0	0	0	0	0	0	0	0	0.15515	0	0	0	0	0	0	0	0	0	0	0	0.075965	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-6506-5p"	0	0.203326	0	0	0	0	0	0	0.302556	0	0	0	0	0	0	0	0.270192	0	0.17714	0.15515	0	0.20047	0	0	0.213581	0	0	0	0.46288	0.442652	0	0.075965	0.145726	0	0	0.271932	0	0	0	0.272864	0.290509	0	0	0.311409	0
"hsa-miR-6507-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-6508-3p"	0	0	0	0	0	0.127196	0	0	0	0	0.340199	0	0.156576	0.177513	0	0	0	0.138001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311409	0
"hsa-miR-6508-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251728
"hsa-miR-6509-3p"	0	0	0	0	0	0.127196	0	0	0	0.14972	0	0	0	0	0	0	0	0	0	0	0	0	0.258727	0	0	0	0.319067	0	0	0.221326	0.157346	0	0	0.230354	0.165984	0	0	0.252816	0	0	0	0.246769	0	0	0
"hsa-miR-6509-5p"	0.894582	2.439913	0.633447	0.71964	2.762197	0.127196	2.107404	1.14292	1.210226	1.04804	1.020596	2.543329	0.626306	2.130159	0.332971	1.285666	0	0	1.771398	1.861796	1.029997	1.603759	4.398354	0.706072	1.922229	1.605845	2.233466	1.405115	3.008717	3.541214	5.664468	0.607719	1.165811	1.382126	0.995905	2.175455	1.806299	0.758449	1.612107	0.818592	0.581017	2.467692	1.966009	0.311409	0.503456
"hsa-miR-651-5p"	1.252414	4.6765	2.217063	3.084172	4.910573	2.162337	0.957911	3.740466	3.630678	3.743002	3.742184	1.78033	4.070982	6.745502	4.661593	2.892749	3.242303	1.518009	2.125678	5.740538	1.441995	6.615505	8.020529	2.824288	7.048171	6.824845	3.190666	6.674294	1.388638	3.098562	4.877735	2.202981	5.246146	11.978424	0.995905	1.631591	3.411898	8.595758	3.224215	3.274368	4.067119	4.688615	3.538817	4.671137	3.020733
"hsa-miR-6510-3p"	0.357832	0	0	0	0	0	0.191582	0.103902	0	0.14972	0	0.762999	0	0	0	1.285667	0	0	0.17714	0	0	0	0.258727	0.706072	0	0	0	0	0.23144	0.663978	0	0.15193	0	0.230354	0.331968	0	0	0	0	0	0	0	0	0	0.251728
"hsa-miR-6511b-3p"	1.968079	2.439912	0.950171	0.822445	2.762198	0.890374	0.574746	0.311706	1.664059	0.29944	0.680398	0.254333	1.565762	1.065078	0.998913	2.249916	1.621152	0.966006	1.417119	2.482396	0.617997	0.80188	1.034907	2.118216	0.640743	2.408767	0.638133	0.702557	0.92576	1.770608	0.786731	0.30386	0.291452	0.921417	1.327873	1.631591	1.4049	0.758448	2.686845	1.637184	1.743053	2.220922	1.572808	2.491272	2.013822
"hsa-miR-6512-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17714	0	0	0	0	0	0	0.401461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-6513-3p"	0.357833	0.203326	0	0.205611	0	0	0	0	0.151278	0	0	0	0.313152	0	0	0.803541	0.540384	0	0.17714	0	0.205999	0	0.258727	0	0.427162	0	0.638133	0.351279	0	0	0	0.075965	0	0	0.165984	0	0.2007	0	0	0	0	0	0.393202	0	0
"hsa-miR-6513-5p"	0	0	0	0	0	0	0	0	0	0.14972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075965	0	0	0.165984	0	0	0	0	0	0	0	0	0	0
"hsa-miR-6514-3p"	0	0	0.158362	0	0	0	0	0	0	0.14972	0	0	0.156576	0	0	0	0	0	0	0	0.205999	0	0	0	0	0	0	0	0	0	0	0	0	0	0.331968	0.271932	0	0.252816	0	0.545728	0.581017	0.493538	0	0	0.251728
"hsa-miR-6514-5p"	0.357832	0.203326	0	0.308417	0	0.127196	0.191582	0.103902	0	0	0.340199	0	0.156576	0.177513	0	0.160708	0	0	0.35428	0.15515	0.205999	0	0	1.412144	0	0.401461	0	0.351279	0	0	0	0.075965	0	0.230354	0	0	0	0	0	0	0.290509	0	0.393202	0.934227	0.251728
"hsa-miR-6515-3p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251728
"hsa-miR-6515-5p"	0	0.406652	0	0	0	0	0	0	0	0.14972	0	0	0	0.177513	0	0	0	0	0.17714	0.15515	0	0	0	0.706072	0	0	0.319067	0	0	0	0	0	0	0	0.165984	0	0.2007	0.252816	0	0	0.871526	0.246769	0.393202	0	0.251728
"hsa-miR-6516-3p"	0	0	0.158362	0.205612	0	0.381588	0	0.103902	0	0	0.680397	0	0.313153	0	0	0.160708	0	0	0	0	0.411998	0	0.258727	0	0	0.802923	0.319067	0	0.23144	0.221326	0	0.15193	0	0.230354	0	0	0.2007	0	0	0	0	0	0	0	0.251728
"hsa-miR-6516-5p"	0.357832	0	0	0.205612	0	0	0.191582	0.103902	0	0.14972	0	0	0.313153	0	0.332971	0	0.270192	0.276002	0.17714	0	0	0.20047	0	0	0.213581	0	0.319067	0	0.462879	0	0	0.075965	0	0.691063	0	0.271932	0	0.252816	0	0	0.581018	0	0	0	0.503455
"hsa-miR-652-3p"	13.776561	13.419521	5.225935	15.72928	11.969521	8.522154	13.027585	8.51995	12.404814	11.528446	12.927545	15.259973	15.501049	12.780951	23.64093	9.803204	9.186525	6.072035	13.462627	11.325929	10.917963	5.412685	12.677609	12.709297	12.601275	44.160762	15.634264	34.074027	17.589421	24.788496	9.755472	7.292625	14.572628	14.281966	8.29921	7.886025	8.830795	16.685885	5.373691	15.007518	11.039324	12.585231	23.19891	6.228184	56.135284
"hsa-miR-652-5p"	0	0.609978	0.158362	0.205612	0.306911	0.127196	0	0.311706	0.302556	0.44916	0.340199	0	0.78288	0.887565	0.332971	0	0.540384	0.138001	0.17714	0	0.205999	0.40094	0.517454	0	0	2.408768	0.638134	1.053836	0	0.663978	0	0.075965	0.145726	0.460708	0	0	0.2007	0.252816	0	0	0	0.246769	0.393202	0.311409	1.510368
"hsa-miR-653-3p"	0	0.203326	0	0.205612	0	0.508785	0	0.311706	0.302556	1.19776	0.680397	0.254333	0.469729	0.355026	0.332971	0.321416	1.080768	0.138001	0.17714	0	0.617998	0.20047	0.258727	0.706072	0.427162	0	0.638134	0	0.46288	0.221326	0	0.075965	0.291452	0	0.497952	0	0.4014	0	0.537369	0	0.290509	0.246769	0	0.622818	3.272461
"hsa-miR-653-5p"	6.977739	7.523065	6.017742	1.43928	6.138216	6.105424	1.915822	5.298994	1.361504	18.565289	10.546154	11.699313	2.035492	3.727778	6.992388	7.071164	15.130747	2.622014	6.908453	2.947844	6.17998	5.212216	7.244348	4.942504	9.824723	7.627768	6.062265	16.158817	7.637512	7.303753	2.202848	5.089645	2.623073	15.894445	7.635274	7.886024	4.415398	4.045063	9.672646	12.824605	5.81017	7.649846	2.752413	5.916775	84.580519
"hsa-miR-654-3p"	50.09659	82.347066	25.33786	17.991005	38.97767	27.601604	241.393506	20.676464	22.08662	36.83114	56.472959	74.773867	18.632577	42.070636	58.269898	43.391234	15.941323	30.912176	18.599682	43.752214	64.683787	16.638996	26.648854	31.067171	24.348226	8.43069	45.307457	40.397045	15.506461	27.223081	10.22751	48.769428	48.381125	16.355155	31.039048	14.140456	25.087485	88.991386	56.961135	15.553246	47.352887	84.888615	16.121277	60.101973	23.662407
"hsa-miR-654-5p"	4.47291	3.659869	1.900341	1.747696	1.227644	1.271963	19.349798	2.285842	1.058948	1.34748	1.020596	8.392987	2.035491	1.775132	1.664855	3.535584	0	4.002025	0.70856	3.102994	1.647994	1.20282	1.552361	2.824288	0.854324	1.204383	2.233468	4.215344	0.23144	6.41845	0.314692	5.545434	15.30126	1.151771	1.327873	0.271932	1.4049	7.584493	1.612107	0.818592	0.871526	1.233845	1.572808	0	1.762095
"hsa-miR-655-3p"	5.009658	4.879826	3.167233	2.672949	1.841465	3.561498	13.027586	3.428761	2.117894	4.341882	1.360795	8.138653	2.974949	3.550265	6.326446	4.981955	1.621151	11.730066	2.657098	2.327245	5.561981	1.403289	0.77618	0.706072	2.34939	1.204384	3.190666	3.512786	1.388639	3.983865	0.944078	6.457011	26.522183	1.151771	1.161889	0.271932	0.8028	10.871106	0.537369	2.182912	1.743051	5.428923	1.966009	1.557046	2.013822
"hsa-miR-655-5p"	0	0	0.158362	0.102806	0	0	0	0	0	0.14972	0	0.254333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221326	0.157346	0	0.145726	0	0	0	0	0	0	0	0	0.246769	0	0	0
"hsa-miR-656-3p"	2.683745	0.406652	1.425255	1.028057	0.613822	1.39916	4.406389	1.974135	1.512782	2.395521	0	1.78033	1.25261	0.887566	1.664854	1.285666	0	2.622015	0.885699	1.551497	1.235996	1.002349	1.811087	0.706072	1.281486	1.204384	1.276266	0.702557	0.23144	0.663978	0.629385	2.202981	4.080335	0.921417	0.829921	0	0.6021	2.780981	1.074738	0.818592	0	1.480615	0	0.622818	0.755183
"hsa-miR-656-5p"	0	0	0	0	0	0	0.191582	0	0.151278	0	0	0	0	0	0	0	0	0.138001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075965	0.145726	0	0.165984	0	0.2007	0.252816	0	0	0	0	0	0	0
"hsa-miR-658"	0	0.203326	0	0.205612	0	0	0	0.207804	0.151278	0	0.340199	0.254333	0	0	0	0.160708	0.270192	0	0	0.15515	0.205999	0	0.258727	0.706072	0.427162	0.401461	0	0.702558	0.46288	0	0	0.15193	0.728631	0.230354	0.497952	0.271932	0.6021	0.758448	0	0.272864	0	0	0	0.311409	0
"hsa-miR-659-5p"	2.862661	3.253217	0.475086	3.084171	2.148377	0.381588	0.95791	0.935117	1.512781	0.7486	3.401988	2.288997	1.25261	2.130157	5.327535	0.803542	2.70192	1.51801	1.239979	2.327245	1.029996	2.205169	0.776181	1.412144	2.13581	4.014613	3.190667	1.756394	6.248873	1.991934	2.360195	1.595263	2.040168	0.691063	0.995904	1.35966	1.0035	3.033795	2.149476	2.182912	1.743052	0.987077	3.538818	3.4255	1.762096
"hsa-miR-660-3p"	0.357833	0.406652	0.633447	0.205612	0.306911	0.127196	0.191582	0.727313	0.151278	0.44916	0	0.254333	0.156576	0	0.998913	0.642833	0.270192	0.276002	0.17714	0.620598	0.411999	0	0.258727	0.706072	0	1.204383	0	0.351279	0	0.663978	0.314692	0.30386	0.291452	0.460708	0.165984	0.543864	0	0.505633	0	0.272864	0.581018	0.493538	1.96601	0.311409	0
"hsa-miR-660-5p"	41.866434	58.964565	46.875042	62.608698	64.758173	60.036668	44.255476	94.238957	55.216548	55.695868	32.659061	38.658598	43.058473	94.969577	80.245974	46.283982	77.004695	25.116142	45.347795	99.916405	21.217929	41.697723	38.809009	64.252559	64.07428	112.810675	19.782129	53.043074	29.855727	63.741845	25.804795	84.852726	27.687994	90.068528	28.051334	53.842506	45.358173	49.552022	38.153213	51.571287	59.263736	65.640616	69.989931	60.413383	86.594341
"hsa-miR-662"	0	0	0	0	0	0	0	0	0	0	0	0	0.313153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.702557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-664a-3p"	24.332626	42.901805	36.739897	38.14093	33.146364	29.12796	23.564603	28.469099	34.340154	41.173021	49.328789	18.057636	39.926947	35.325133	25.305785	29.409614	55.119152	28.428162	14.171187	49.027305	26.779912	37.888797	38.291556	72.019352	45.70632	56.204605	31.587592	30.209963	20.366698	16.59944	21.871136	44.895221	22.879026	54.133259	28.549287	68.254894	34.721081	25.53446	42.452165	30.833627	56.939669	56.510156	44.825012	41.417421	27.941778
"hsa-miR-664a-5p"	0.894581	2.236586	0.791808	2.67295	1.841465	1.907945	2.107403	0.831215	3.479398	1.34748	0.680398	0	2.192068	1.775131	2.330797	1.285665	3.512495	1.242007	0.885699	3.568442	1.441996	2.405638	1.034907	1.412144	4.058039	5.62046	1.276267	2.107672	2.314397	1.10663	2.202847	2.354911	1.457262	4.376731	2.821732	4.078979	3.211199	2.275347	2.149476	1.637184	2.614577	2.220922	0.786404	4.359728	1.006911
"hsa-miR-664b-3p"	4.115076	3.659869	1.266893	2.467338	4.296751	2.289534	1.532657	2.493644	4.840902	3.593281	4.76278	3.051995	4.384135	3.905291	1.997826	2.249916	6.214414	2.346015	1.062838	7.912635	3.913986	2.205168	2.069814	3.53036	4.058038	11.240921	3.8288	4.215344	3.240156	2.213259	2.517541	1.747192	1.602988	3.916022	2.489763	2.175455	5.017497	2.275347	5.911061	3.547232	7.843731	5.675692	3.932019	5.605365	2.26555
"hsa-miR-664b-5p"	0.357832	0	0	0	0	0.127196	0	0.103902	0.453834	0.29944	0	0	0.469729	0	0.332971	0	0	0.690005	0	0.465449	0.411998	0.20047	0.258727	1.412144	0.427162	0.802922	0	0	0.46288	0	0	0.227895	0.291452	0	0	0.271932	0.2007	0	0.537369	0.545728	0	0	0	0.311409	0.251728
"hsa-miR-665"	0	0	0.158362	0	0	0.127196	0	0.103902	0	0	0.340199	0.508666	0.313152	0	0.665942	0	0	0	0.17714	0	0.617997	0	0	0.706072	0	0	0	0.702558	0.23144	0	0	0.15193	0.582904	0	0	0	0	0.252816	0	0	0.290509	0	0	0	0
"hsa-miR-668-3p"	0	0	0	0	0.306911	0.254392	0.766328	0.207804	0	0.29944	0	0.254333	0.156576	0	0	0.482124	0	0.276002	0	0	0	0	0	0	0	0	0	0.351279	0	0	0	0.45579	0.291452	0	0	0	0	0	0	0	0	0.246769	0.393202	0	0.251728
"hsa-miR-668-5p"	0	0	0	0	0	0	0	0	0	0.14972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-670-3p"	0	0	0	0	0	0	0	0	0	0	0.340199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-670-5p"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-miR-671-3p"	1.610246	1.219956	0.633447	1.130863	1.227643	0.508785	2.107403	0.51951	1.66406	0.89832	1.360794	2.034663	1.565762	1.420106	2.330796	0.803541	1.891344	0.966006	1.417119	1.706647	1.235996	0.60141	0.77618	0	0.640743	2.007307	0.319067	2.81023	0.925759	0.663978	1.573462	0.531755	1.16581	1.61248	0.82992	1.631591	0.8028	0.505632	1.612108	2.72864	1.743052	0.740307	2.359212	1.868455	2.265551
